customer_id,customer_name,email,country,state,city,address,credit_score,income,debt_to_income_ratio,risk_tolerance,employment_status,credit_utilization_ratio,default_probability
3202,Randall Solomon,adaniels@example.com,United States,California,Rodneyton,7866 Stevens Forest,696,58010,0.52,High,Retired,0.58,0.0393
3203,Charles Davis,joshuahoffman@example.org,United States,Pennsylvania,Robersontown,7998 Nolan Spurs Apt. 851,469,27044,0.22,Low,Unemployed,0.27,0.6316
3204,Mr. Charles Calderon,dixonruth@example.com,United States,California,Huntburgh,59602 Jeremiah Rest,625,33538,0.35,Medium,Employed,0.44,0.3014
3205,John Horne,josephhale@example.com,United States,New York,West Seanbury,116 Maurice Loaf Suite 185,725,75475,0.39,Medium,Student,0.09,0.01
3206,Ruben Reyes,wattschristina@example.org,United States,Pennsylvania,North Josephmouth,627 Gilmore Creek,771,19174,0.05,Medium,Retired,0.09,0.01
3207,Kristin Parks,kendra40@example.org,United States,North Carolina,New Julieland,083 Stanley Street Suite 435,596,66475,0.32,Medium,Employed,0.78,0.3683
3208,Patricia Dunn,melanieevans@example.com,United States,Ohio,Brucehaven,287 Howe Skyway Suite 675,601,92303,0.21,Medium,Employed,0.54,0.4027
3209,Jose Collins,yvette39@example.org,United States,New York,Port Abigail,33733 Tamara Shoals Suite 081,784,131686,0.08,Medium,Employed,0.21,0.2272
3210,Amy Hanna,meyerdonald@example.com,United States,Texas,Kyleside,9919 Christopher Mountains,422,19561,0.79,Medium,Retired,0.64,0.5105
3211,Michelle Wilcox,annehamilton@example.org,United States,California,Montoyaview,2870 David Causeway,710,171613,0.08,Low,Self-employed,0.42,0.199
3212,Paul Hernandez,fullerkristi@example.org,China,,Mooreport,2443 Perry Drives Apt. 066,444,232417,0.48,High,Employed,0.56,0.5755
3213,Tara Fisher,mbrown@example.com,United States,Illinois,Jorgechester,0109 Bonilla Lakes,707,83126,0.39,Low,Self-employed,0.35,0.2696
3214,Jordan Rice,tonyarowe@example.com,United States,Texas,Frankstad,371 Thomas Trail Apt. 856,620,26096,0.34,Low,Employed,0.42,0.3295
3215,Kimberly Mason,ysolis@example.net,United States,New York,Lake Bryanfort,8918 Taylor Rapids,719,46051,0.25,Low,Retired,0.56,0.2873
3216,Matthew Jones,thomas56@example.org,United States,Texas,South April,00471 Williams Shoal,778,57637,0.45,Low,Retired,0.21,0.1345
3217,Kevin Patrick,racheldorsey@example.net,United States,Texas,Paulahaven,46391 Donald Wall Suite 423,771,74337,0.36,Medium,Unemployed,0.29,0.1123
3218,William Henderson,danieldillon@example.com,United States,Texas,Flynnhaven,12605 Mckee Squares Apt. 926,616,60936,0.44,Medium,Employed,0.21,0.4225
3219,Anthony Davis,keithmelton@example.com,United States,California,Chapmanbury,3029 Key Parkway Apt. 180,772,74976,0.17,Medium,Student,0.12,0.0672
3220,Kimberly Lee,leemichael@example.net,United States,New York,North Brianna,637 Griffin Pike,424,55681,0.72,Low,Employed,0.43,0.5999
3221,Belinda Meyer,cummingsjason@example.org,United States,Texas,West Mark,32882 Christine Squares Suite 541,651,74019,0.61,Low,Employed,0.55,0.3569
3222,Francis Shaffer,roblesmatthew@example.com,United States,California,New Thomas,5324 Samantha Manor Apt. 702,764,41422,0.09,Medium,Employed,0.3,0.2401
3223,Brian Vaughn,kennedyandrea@example.net,United States,New York,Brandyville,5360 Joshua Trail Suite 457,521,45681,0.34,Medium,Self-employed,0.09,0.4358
3224,Daniel Clark,ssweeney@example.net,United States,Florida,Donaldstad,72444 Cummings Crest Apt. 269,688,37766,0.41,Medium,Unemployed,0.46,0.1406
3225,Mandy Allen,sandrawilliams@example.net,United States,Texas,Shariport,58534 Dennis Oval,621,277564,0.24,Low,Employed,0.45,0.0725
3226,Zachary Mccarthy,bjohnson@example.net,United States,New York,New Sandrastad,13748 Whitaker Point Apt. 637,704,193130,0.42,Low,Student,0.54,0.1381
3227,Aaron Cortez,danielvelez@example.com,United States,Texas,Franklinview,9405 Laura Spurs Suite 159,707,93361,0.43,Low,Employed,0.17,0.2792
3228,Dana Rivera,stevensmith@example.com,United States,North Carolina,Cassiechester,50091 Drake River,712,172861,0.05,Low,Employed,0.12,0.1568
3229,Anne Webb,adam98@example.net,United States,Florida,Johnberg,9753 Kristen Stravenue Apt. 545,827,113410,0.44,Medium,Employed,0.14,0.01
3230,Leah Anderson,paulclarke@example.com,United States,California,South Kerrybury,97418 Arnold Dam,755,69218,0.05,Medium,Employed,0.25,0.198
3231,Laurie Lutz,omorrow@example.net,United States,Florida,Crossfort,75578 Serrano Court,722,17953,0.59,Low,Unemployed,0.34,0.2193
3232,Patrick Gonzalez,johnsonmelanie@example.org,United States,Michigan,Stewartside,06462 Robert Meadow,449,48546,0.15,Medium,Self-employed,0.38,0.4944
3233,Richard Vargas,jennifer02@example.net,United States,Texas,Jacksonhaven,638 Gregory Inlet,431,45796,0.29,Medium,Employed,0.51,0.6074
3234,Crystal Reed,geoffreyjordan@example.net,United States,Georgia,Port Natalie,772 Michael Pines,609,24186,0.71,Medium,Retired,0.89,0.2835
3235,Brian Walker,hannah25@example.org,United States,California,South Jim,01181 Samantha Gardens Apt. 738,767,18234,0.18,Low,Employed,0.08,0.3132
3236,Chad Garrett,ibell@example.org,United States,California,Port Charlesberg,07452 Jessica Squares,701,88802,0.28,Medium,Employed,0.39,0.1148
3237,Lawrence Cummings,morrisanthony@example.com,United States,New York,North Briannashire,15041 Margaret Stream,635,77621,0.22,Medium,Employed,0.6,0.2877
3238,Christopher Gordon,brian82@example.com,United States,New York,Brianland,39097 Angela Mill Apt. 493,822,23531,0.05,Medium,Self-employed,0.1,0.1472
3239,Amanda Wood,david68@example.net,United States,New York,Pruittville,5610 Peters Underpass,697,32968,0.57,Medium,Unemployed,0.61,0.165
3240,Kyle Velasquez,orogers@example.com,United States,Texas,Amberbury,7990 White Forks,628,151596,0.31,Low,Employed,0.5,0.2832
3241,George Trujillo,englishandrea@example.com,United States,Florida,Lake Donna,64058 Hunter Cliffs Apt. 855,714,29668,0.48,Medium,Employed,0.3,0.01
3242,Mrs. Jocelyn Kennedy,dblankenship@example.org,United States,North Carolina,Alvarezfort,610 Thompson Trace,820,68640,0.43,Medium,Employed,0.14,0.0599
3243,Morgan Young,grice@example.org,United States,Florida,East Andrewborough,780 Jennifer Wall Suite 169,679,51440,0.36,Low,Employed,0.38,0.0672
3244,Miguel Murphy,franciskenneth@example.net,United States,Florida,North Lorrainemouth,4439 Campbell Summit,704,89777,0.3,Medium,Self-employed,0.24,0.1829
3245,Daniel English,richardsheather@example.org,United States,California,South Raymond,334 Avery Island,688,30185,0.4,High,Employed,0.25,0.2442
3246,Sarah Moore,rruiz@example.com,Canada,,Rachelshire,58996 Samantha Lock,765,64348,0.05,Medium,Self-employed,0.17,0.01
3247,Rodney Benitez,emason@example.net,United States,Florida,North Christopherville,978 Ashley Garden Apt. 907,624,68526,0.66,Medium,Employed,0.45,0.2994
3248,Amber Moody,chasesheryl@example.net,United States,Ohio,Taylormouth,94666 Matthew Way Apt. 689,784,71980,0.05,Medium,Employed,0.31,0.0575
3249,Morgan Hensley,ogonzalez@example.net,United States,California,Port Rachaelstad,70419 Glenn Grove Apt. 617,621,63784,0.28,Low,Employed,0.58,0.2997
3250,Laura Alexander,antoniosingleton@example.com,Germany,,Lutzborough,01925 Melanie Pine,785,78880,0.4,Medium,Employed,0.21,0.01
3251,Jake Frank,jacksonchristopher@example.com,Mexico,,Campbelltown,471 Durham Knolls Apt. 371,695,345730,0.25,Medium,Retired,0.2,0.1092
3252,David Robertson,ryanthomas@example.org,United States,California,Tammytown,02152 Mayer Extensions,716,464649,0.49,High,Employed,0.33,0.2827
3253,Laura Joseph,dedwards@example.org,United States,Florida,South Donnachester,725 Lindsay Mews Suite 365,699,35904,0.5,Medium,Employed,0.33,0.2126
3254,Michael York,davidreed@example.org,Japan,,Langshire,817 Christian Forks,691,15000,0.36,Medium,Self-employed,0.32,0.2997
3255,Amy Barker,hcoleman@example.com,United States,North Carolina,Meganland,8818 Linda Village Suite 061,769,96412,0.39,Medium,Unemployed,0.05,0.1381
3256,Anthony Hayes,ashley91@example.net,United States,Florida,Jonesstad,264 Kristen Flat Suite 443,709,69494,0.27,High,Retired,0.34,0.2152
3257,Melissa Rosales,brownstephen@example.org,United States,Ohio,Bryanhaven,6635 Perkins Ville Apt. 818,618,139921,0.37,Medium,Employed,0.61,0.3187
3258,Adam Nixon,angelacohen@example.com,United States,Georgia,Hodgesborough,70112 Burnett Prairie Apt. 897,714,75200,0.32,Low,Employed,0.29,0.0947
3259,Jennifer Ashley,kylenichols@example.com,United States,North Carolina,East Jose,13109 Anderson Lakes Apt. 115,515,62748,0.29,High,Self-employed,0.56,0.4396
3260,Gabriela White,awilson@example.com,United States,Georgia,Rodriguezberg,6656 Weaver Bypass Suite 291,712,147727,0.05,Low,Retired,0.3,0.2219
3261,Joanne Coleman,robert12@example.org,United States,New York,East Margaretview,9876 Jones Knoll,822,165218,0.07,Low,Employed,0.21,0.01
3262,David Mclean,dominguezchristine@example.org,United States,Texas,Calderonberg,390 Kristin Parkway Apt. 976,768,19746,0.05,Medium,Employed,0.27,0.0629
3263,Kathleen Ashley,lewismichael@example.net,United States,Illinois,Hardyburgh,66894 Jacobs Park,617,31154,0.8,Medium,Employed,0.51,0.3604
3264,John Jackson,martin19@example.com,United States,California,South Thomas,9684 Moore Motorway Suite 041,610,55024,0.53,Medium,Employed,0.78,0.3375
3265,Mr. James Willis DVM,joseph28@example.org,United States,North Carolina,New Christopher,24700 Jackson Springs Suite 547,776,64779,0.16,Medium,Employed,0.11,0.1461
3266,Victor Reyes,herreraoscar@example.net,United States,Florida,East Brandonmouth,2399 Little Lock,760,49971,0.05,Low,Employed,0.17,0.064
3267,Marcus Knight,beckypierce@example.net,United States,California,Ponceborough,905 Pugh Prairie Suite 824,695,84741,0.35,Medium,Employed,0.32,0.3132
3268,Joseph Smith,jessicamorales@example.org,United Kingdom,,Mckenzieville,1693 Henry Pass,697,132837,0.08,Medium,Employed,0.09,0.1246
3269,Samuel Conrad,jjackson@example.com,United States,Pennsylvania,North Kathleenfurt,226 Reginald Inlet,769,237558,0.45,High,Employed,0.08,0.1302
3270,Valerie Branch,camposthomas@example.org,United States,California,West Julianport,01755 Kelly Shores Apt. 578,765,95142,0.25,Medium,Employed,0.26,0.1175
3271,Allison Franco,john87@example.net,United States,Ohio,West Claytonfort,839 Brooke Drives,702,30276,0.27,Low,Employed,0.47,0.0904
3272,Angela Tran,pramirez@example.org,United Kingdom,,New Emily,4326 Amanda Stream,808,53215,0.26,Medium,Student,0.12,0.01
3273,Janice Krueger,luiswells@example.org,United Kingdom,,Jasonbury,2472 Eric Manors Suite 728,716,56371,0.31,Low,Employed,0.2,0.2235
3274,David Chen,mejiasandra@example.net,United States,Texas,Lake John,22756 Victor Knoll,377,90374,0.43,Low,Self-employed,0.45,0.4882
3275,Andrea Bryant,hansonlinda@example.net,United States,Illinois,West Erin,819 Keith Way,768,81677,0.05,Medium,Retired,0.19,0.2687
3276,Linda Zavala,lisa75@example.org,Germany,,West Daniel,832 Kathleen Forges,818,308759,0.27,Medium,Employed,0.06,0.01
3277,Alexander Mccormick,cherylrussell@example.com,United States,Florida,Tateside,45549 Mitchell Street Suite 297,702,41389,0.53,Medium,Employed,0.45,0.0558
3278,Carla Hall,amanda37@example.net,United States,Florida,South Dylan,7378 Davis Ranch Apt. 116,765,81454,0.05,Medium,Employed,0.36,0.1584
3279,Jennifer Reed,nneal@example.com,United States,Pennsylvania,Jasonberg,7057 Lori Neck Apt. 591,826,393867,0.05,Medium,Self-employed,0.06,0.1314
3280,Jacob Jackson,matthew13@example.com,United States,Florida,East Kristina,03411 Scott View Apt. 022,760,37490,0.05,Low,Employed,0.35,0.0511
3281,Robert Murillo,crystalhampton@example.org,United States,North Carolina,North Theresamouth,686 Hall Terrace Suite 099,621,67246,0.42,Low,Employed,0.29,0.391
3282,Jennifer Perez,bedwards@example.net,United States,Michigan,Romanside,299 Andrews Common,626,28116,0.48,Low,Retired,0.68,0.3999
3283,Matthew Fox,luisochoa@example.org,United States,North Carolina,North Davidhaven,5329 Obrien Vista,675,63938,0.37,High,Self-employed,0.32,0.2063
3284,Timothy Anthony,abbottmary@example.org,United States,Ohio,Leeberg,39691 Doris Lane,697,32074,0.33,Medium,Employed,0.38,0.1083
3285,Mrs. Wendy Cruz,sandra59@example.org,United States,California,Parkerville,659 Hoffman Meadows,693,138335,0.52,Medium,Retired,0.34,0.3452
3286,Aaron Lopez,awilliams@example.net,United States,New York,North Alisontown,391 Heather Grove Suite 310,722,67363,0.28,Low,Employed,0.34,0.3697
3287,Mary Walker,cindysmith@example.net,Canada,,Jasonhaven,82361 Johnson Corner Apt. 972,757,28330,0.38,Low,Self-employed,0.14,0.1269
3288,Ryan Roth,williamstammy@example.org,United States,California,Lake Amanda,0978 Elliott Springs,780,117295,0.07,High,Employed,0.2,0.0893
3289,Lauren Nunez,zbass@example.com,United States,California,West Sharonberg,00945 Chase Stream,368,69129,0.72,High,Self-employed,0.43,0.6026
3290,Patrick Allen,emiller@example.net,United States,California,Donaldborough,507 Shepherd Flat,833,128316,0.05,Low,Employed,0.22,0.01
3291,Susan Watson,rebecca48@example.org,United Kingdom,,Port David,4936 Lauren Cliffs,769,23905,0.27,High,Employed,0.25,0.1306
3292,Patrick Bryan,bwalker@example.com,United States,Ohio,Millerhaven,2257 Gardner Pines,830,80423,0.37,Medium,Employed,0.01,0.0145
3293,Roger Garcia,kristinmendez@example.net,United States,Florida,South Jason,29578 Glen Spring,769,111154,0.56,Low,Self-employed,0.15,0.01
3294,Savannah Mooney,rtaylor@example.org,United States,California,East Erica,42264 Allen Green,437,42671,0.32,Low,Employed,0.06,0.3512
3295,Aaron James,wbowers@example.com,United States,California,Stephanieberg,0612 Lucero Oval Suite 342,402,21868,0.56,Medium,Employed,0.69,0.6386
3296,Kimberly Hunt DDS,helenbradley@example.org,United States,Michigan,North Amberbury,9646 Arroyo Branch,614,57913,0.33,Medium,Employed,0.36,0.1476
3297,Monique Alvarez,daniel17@example.com,United States,Michigan,Port Maria,24768 Floyd Prairie Suite 664,773,159930,0.05,High,Employed,0.33,0.0688
3298,Michael Fowler,whitestephanie@example.com,United States,Florida,Elliottchester,469 Holder Plains Apt. 545,723,147376,0.28,Low,Self-employed,0.38,0.236
3299,Jesse Hansen,billyrodriguez@example.com,United States,North Carolina,Grayport,352 Jimmy Curve Suite 204,617,42499,0.2,Medium,Unemployed,0.28,0.2519
3300,Emily Jones,vfields@example.com,United States,California,Adkinsbury,7798 Paige Valley,775,21451,0.2,Low,Retired,0.24,0.0783
3301,Derrick Gonzalez,bford@example.net,United States,California,East Jenniferton,121 Keith Falls,512,42406,0.63,Low,Retired,0.56,0.3449
3302,Kelly Morgan,alec62@example.com,United States,North Carolina,New Amy,106 Chad Place,376,41159,0.57,Low,Employed,0.46,0.5719
3303,James Stafford,bnelson@example.org,United States,Georgia,Justinside,651 Bailey Curve,764,85575,0.4,High,Employed,0.17,0.01
3304,Sarah Olson,frank14@example.org,United States,New York,Floresview,38778 Salinas Trafficway Apt. 098,459,55050,0.76,Medium,Employed,0.76,0.5253
3305,Mark Harris,colleen63@example.net,United States,Georgia,Josephstad,123 Guerra Rue,772,32773,0.22,Low,Unemployed,0.16,0.01
3306,James Smith,drowland@example.org,United States,Texas,Lake Jason,707 Terry Locks,748,144843,0.05,Medium,Self-employed,0.2,0.1131
3307,Jeffrey Lynch,cgraham@example.net,United States,California,Wilcoxton,6600 Rogers Trace,763,66992,0.05,Medium,Employed,0.15,0.01
3308,Laura Lopez,joseph91@example.net,United States,California,Lake Calvin,59028 Lynch Points Apt. 622,454,84823,0.26,Low,Employed,0.74,0.4186
3309,Eric Osborne,jennifer08@example.net,United States,California,Matthewmouth,6036 Joseph Prairie,780,15063,0.34,High,Employed,0.08,0.0519
3310,Krystal Martinez,johngonzalez@example.com,Brazil,,Lake Katelynland,043 Gregory Trace,823,15000,0.05,High,Employed,0.21,0.01
3311,Rachel Davis,brenda46@example.org,United States,California,Scottview,86815 Michael Mountain Suite 079,762,18957,0.22,Medium,Self-employed,0.27,0.177
3312,Stacey Spence,hendersonelizabeth@example.net,United States,Ohio,Ashleymouth,57060 Heather Pines,789,40764,0.21,Medium,Employed,0.21,0.1145
3313,Stephanie Kim,thomas67@example.com,United States,California,East Joseph,0002 Erin Summit Suite 976,428,94948,0.27,Medium,Retired,0.65,0.5262
3314,Eric Hawkins,millermatthew@example.org,United States,California,Lauramouth,6625 Bright Key,613,15000,0.55,Low,Student,0.45,0.0743
3315,Robert Taylor,thompsonrebecca@example.com,United States,Florida,East Meghanland,84746 Boyd Crossing,600,214117,0.31,Medium,Retired,0.95,0.3764
3316,Donald Rowe,davidsonjoseph@example.com,United States,Florida,South Susan,8002 Blevins Dam,689,68627,0.4,Low,Student,0.26,0.2296
3317,Brian White,spencemichael@example.net,United States,California,South Cristianville,93626 Christopher Forges Suite 946,414,177768,0.3,High,Employed,0.37,0.5114
3318,George Kline,daniellawrence@example.org,United States,Pennsylvania,South Williamhaven,22931 Larry Ferry Apt. 115,836,29472,0.21,Medium,Unemployed,0.1,0.1991
3319,Lori Pitts,scottclaire@example.net,United States,Texas,Timothyshire,20605 Brandi Well,761,89597,0.05,Low,Employed,0.01,0.1134
3320,Destiny Skinner,noblemary@example.net,United States,Michigan,Johnburgh,788 Harris Alley,619,64097,0.57,Medium,Retired,0.28,0.2956
3321,William Hayes,gregory30@example.org,United States,Florida,Carterland,18870 Walsh Rapid,623,115168,0.38,Medium,Employed,0.77,0.3045
3322,Devon Miller,gthompson@example.org,United States,Georgia,East Karen,8073 Ruth Cove,410,49660,0.15,High,Employed,0.83,0.5404
3323,Chris Gordon,jordanrebecca@example.com,Canada,,Wareton,565 Hall Brooks,632,87428,0.52,Medium,Employed,0.94,0.2908
3324,Barry Taylor,owallace@example.net,United States,Texas,Port Edwardfort,3161 Amber Ramp Apt. 421,773,144604,0.16,Medium,Employed,0.07,0.01
3325,Amber Johnson,erica49@example.org,United States,California,Barbarashire,468 Morales Cove,638,35562,0.05,Low,Student,0.5,0.01
3326,Jacob Johnson,davisandrew@example.net,United States,New York,Shortville,73786 Morris Skyway,464,72678,0.71,Medium,Retired,0.68,0.396
3327,Mrs. Carmen Williams,chad38@example.com,United States,New York,Vancemouth,76737 Laura Extension Suite 906,768,15000,0.22,Low,Employed,0.14,0.128
3328,Christopher Wilson,charles00@example.net,United States,Pennsylvania,West Cheyenne,99824 Davis Spur,465,105030,0.34,Low,Employed,0.73,0.3671
3329,Allison Marshall,brownbrittany@example.org,United States,Texas,North Aaronmouth,459 William Rest,771,285995,0.27,Medium,Self-employed,0.15,0.01
